(Index),idx,text,startSec,endSec,durationSec,gapToPrevSec,nearestSilenceEndSec,smearSec
"329,moves,122.750,123.110,0.360,0.000,121.660,1.090",,,,,,,,
"330,on,123.110,123.300,0.190,0.000,121.660,1.450",,,,,,,,
"331,Number,123.940,124.100,0.160,0.640,123.900,0.040",,,,,,,,
"332,five,124.100,124.360,0.260,0.000,123.900,0.200",,,,,,,,
"333,space,124.530,124.960,0.430,0.170,123.900,0.630",,,,,,,,
"334,h,124.960,125.040,0.080,0.000,123.900,1.060",,,,,,,,
"335,ul,125.040,125.310,0.270,0.000,123.900,1.140",,,,,,,,
"336,ks,125.310,125.380,0.070,0.000,123.900,1.410",,,,,,,,
"337,A,126.210,126.300,0.090,0.830,126.140,0.070",,,,,,,,
"338,space,126.300,126.650,0.350,0.000,126.140,0.160",,,,,,,,
"339,h,126.650,126.680,0.030,0.000,126.140,0.510",,,,,,,,
"340,ulk,126.680,126.870,0.190,0.000,127.140,-0.460",,,,,,,,
"341,is,126.870,127.020,0.150,0.000,127.140,-0.270",,,,,,,,
"342,centuries,127.020,127.700,0.680,0.000,127.140,-0.120",,,,,,,,
"343,of,127.700,127.850,0.150,0.000,127.140,0.560",,,,,,,,
"344,accumulated,127.850,128.770,0.920,0.000,127.140,0.710",,,,,,,,
"345,ships,128.770,129.050,0.280,0.000,127.140,1.630",,,,,,,,
"346,stations,129.370,129.800,0.430,0.320,127.140,2.230",,,,,,,,
"347,and,129.940,130.500,0.560,0.140,127.140,2.800",,,,,,,,
"348,debris,130.500,130.740,0.240,0.000,127.140,3.360",,,,,,,,
"349,f,130.860,130.970,0.110,0.120,131.420,-0.560",,,,,,,,
"350,used,130.970,131.310,0.340,0.000,131.420,-0.450",,,,,,,,
"351,by,131.310,131.480,0.170,0.000,131.420,-0.110",,,,,,,,
"352,warp,131.480,131.850,0.370,0.000,131.420,0.060",,,,,,,,
"353,transit,131.850,132.480,0.630,0.000,131.420,0.430",,,,,,,,
"354,into,132.480,132.840,0.360,0.000,131.420,1.060",,,,,,,,
"355,a,132.840,132.930,0.090,0.000,131.420,1.420",,,,,,,,
"356,structure,132.930,133.740,0.810,0.000,131.420,1.510",,,,,,,,
"357,too,133.740,134.010,0.270,0.000,131.420,2.320",,,,,,,,
"358,massive,134.010,134.680,0.670,0.000,131.420,2.590",,,,,,,,
"359,to,134.680,134.820,0.140,0.000,131.420,3.260",,,,,,,,
"360,ignore,134.820,135.490,0.670,0.000,131.420,3.400",,,,,,,,
"361,and,135.490,135.580,0.090,0.000,135.860,-0.370",,,,,,,,
"362,too,135.580,135.780,0.200,0.000,135.860,-0.280",,,,,,,,
"363,unstable,135.780,136.370,0.590,0.000,135.860,-0.080",,,,,,,,
"364,for,136.370,136.710,0.340,0.000,135.860,0.510",,,,,,,,
"365,any,136.710,136.730,0.020,0.000,135.860,0.850",,,,,,,,
"366,chart,136.730,137.070,0.340,0.000,135.860,0.870",,,,,,,,
"367,to,137.070,137.200,0.130,0.000,135.860,1.210",,,,,,,,
"368,stay,137.200,137.640,0.440,0.000,135.860,1.340",,,,,,,,
"369,current,137.640,137.950,0.310,0.000,135.860,1.780",,,,,,,,
"370,on,137.950,138.080,0.130,0.000,135.860,2.090",,,,,,,,
"371,Board,138.740,138.900,0.160,0.660,138.740,0.000",,,,,,,,
"372,ing,138.900,138.950,0.050,0.000,138.740,0.160",,,,,,,,
"373,one,138.950,139.280,0.330,0.000,138.740,0.210",,,,,,,,
"374,isn,139.280,139.390,0.110,0.000,138.740,0.540",,,,,,,,
"375,'t,139.390,139.520,0.130,0.000,138.740,0.650",,,,,,,,
"376,a,139.520,139.600,0.080,0.000,138.740,0.780",,,,,,,,
"377,tactical,139.600,140.190,0.590,0.000,138.740,0.860",,,,,,,,
"378,challenge,140.190,140.850,0.660,0.000,138.740,1.450",,,,,,,,
"379,a,141.540,141.710,0.170,0.690,141.600,-0.060",,,,,,,,
"380,structural,141.710,142.080,0.370,0.000,141.600,0.110",,,,,,,,
"381,imposs,142.080,142.480,0.400,0.000,141.600,0.480",,,,,,,,
"382,ibility,142.480,142.940,0.460,0.000,141.600,0.880",,,,,,,,
"383,that,142.940,143.240,0.300,0.000,141.600,1.340",,,,,,,,
"384,command,143.240,143.660,0.420,0.000,141.600,1.640",,,,,,,,
"385,has,143.660,143.860,0.200,0.000,141.600,2.060",,,,,,,,
"386,decided,143.860,144.320,0.460,0.000,141.600,2.260",,,,,,,,
"387,cannot,144.320,144.770,0.450,0.000,141.600,2.720",,,,,,,,
"388,be,144.770,144.850,0.080,0.000,141.600,3.170",,,,,,,,
"389,avoided,144.850,145.310,0.460,0.000,141.600,3.250",,,,,,,,
"390,The,145.740,145.770,0.030,0.430,146.120,-0.380",,,,,,,,
"391,corridors,145.770,146.350,0.580,0.000,146.120,-0.350",,,,,,,,
"392,weren,146.350,146.680,0.330,0.000,146.120,0.230",,,,,,,,
"393,'t,146.680,146.950,0.270,0.000,146.120,0.560",,,,,,,,
"394,built,146.950,147.130,0.180,0.000,146.120,0.830",,,,,,,,
"395,They,147.840,147.880,0.040,0.710,147.840,0.000",,,,,,,,
"396,'re,147.880,148.000,0.120,0.000,147.840,0.040",,,,,,,,
"397,the,148.000,148.110,0.110,0.000,147.840,0.160",,,,,,,,
"398,overlapping,148.110,148.950,0.840,0.000,147.840,0.270",,,,,,,,
"399,inter,148.950,149.330,0.380,0.000,147.840,1.110",,,,,,,,
"400,iors,149.330,149.630,0.300,0.000,147.840,1.490",,,,,,,,
"401,of,149.630,149.780,0.150,0.000,147.840,1.790",,,,,,,,
"402,vessels,149.780,150.470,0.690,0.000,147.840,1.940",,,,,,,,
"403,that,150.470,150.610,0.140,0.000,147.840,2.630",,,,,,,,
"404,were,150.610,151.070,0.460,0.000,147.840,2.770",,,,,,,,
"405,never,151.070,151.290,0.220,0.000,147.840,3.230",,,,,,,,
"406,designed,151.290,152.050,0.760,0.000,147.840,3.450",,,,,,,,
"407,to,152.050,152.220,0.170,0.000,147.840,4.210",,,,,,,,
"408,share,152.220,152.440,0.220,0.000,152.780,-0.560",,,,,,,,
"409,a,152.440,152.500,0.060,0.000,152.780,-0.340",,,,,,,,
"410,wall,152.500,152.860,0.360,0.000,152.780,-0.280",,,,,,,,
"411,smashed,152.950,153.490,0.540,0.090,152.780,0.170",,,,,,,,
"412,into,153.490,153.780,0.290,0.000,152.780,0.710",,,,,,,,
"413,adjac,153.780,154.160,0.380,0.000,152.780,1.000",,,,,,,,
"414,ency,154.160,154.460,0.300,0.000,152.780,1.380",,,,,,,,
"415,by,154.460,154.610,0.150,0.000,152.780,1.680",,,,,,,,
"416,warp,154.610,154.910,0.300,0.000,152.780,1.830",,,,,,,,
"417,physics,154.910,155.440,0.530,0.000,152.780,2.130",,,,,,,,
"418,ors,156.360,156.520,0.160,0.920,156.340,0.020",,,,,,,,
"419,become,156.520,156.730,0.210,0.000,156.340,0.180",,,,,,,,
"420,ce,156.730,156.900,0.170,0.000,156.340,0.390",,,,,,,,
"421,il,156.900,157.030,0.130,0.000,156.340,0.560",,,,,,,,
"422,ings,157.030,157.320,0.290,0.000,156.340,0.690",,,,,,,,
"423,two,157.320,157.570,0.250,0.000,156.340,0.980",,,,,,,,
"424,jun,157.570,157.800,0.230,0.000,156.340,1.230",,,,,,,,
"425,ctions,157.800,158.290,0.490,0.000,156.340,1.460",,,,,,,,
"426,in,158.290,158.420,0.130,0.000,156.340,1.950",,,,,,,,
"427,Gravity,159.200,159.360,0.160,0.780,159.180,0.020",,,,,,,,
"428,plates,159.360,159.740,0.380,0.000,159.180,0.180",,,,,,,,
"429,from,159.740,159.970,0.230,0.000,159.180,0.560",,,,,,,,
"430,different,159.970,160.660,0.690,0.000,159.180,0.790",,,,,,,,
"431,ships,160.660,161.030,0.370,0.000,159.180,1.480",,,,,,,,
"432,pull,161.030,161.330,0.300,0.000,161.460,-0.430",,,,,,,,
"433,in,161.330,161.480,0.150,0.000,161.460,-0.130",,,,,,,,
"434,competing,161.480,162.150,0.670,0.000,161.460,0.020",,,,,,,,
"435,directions,162.150,162.890,0.740,0.000,161.460,0.690",,,,,,,,
"436,in,162.890,163.050,0.160,0.000,161.460,1.430",,,,,,,,
"437,rooms,163.050,163.570,0.520,0.000,161.460,1.590",,,,,,,,
"438,separated,163.570,164.220,0.650,0.000,161.460,2.110",,,,,,,,
"439,by,164.220,164.240,0.020,0.000,161.460,2.760",,,,,,,,
"440,a,164.240,164.310,0.070,0.000,161.460,2.780",,,,,,,,
"441,single,164.310,164.760,0.450,0.000,161.460,2.850",,,,,,,,
"442,bulk,164.760,165.060,0.300,0.000,161.460,3.300",,,,,,,,
"443,head,165.060,165.410,0.350,0.000,161.460,3.600",,,,,,,,
"444,ions,166.180,166.340,0.160,0.770,166.120,0.060",,,,,,,,
"445,press,166.340,166.510,0.170,0.000,166.120,0.220",,,,,,,,
"446,ur,166.510,166.720,0.210,0.000,166.120,0.390",,,,,,,,
"447,ize,166.720,166.840,0.120,0.000,166.120,0.600",,,,,,,,
"448,and,166.840,167.040,0.200,0.000,166.120,0.720",,,,,,,,
"449,vent,167.040,167.300,0.260,0.000,166.120,0.920",,,,,,,,
"450,without,167.300,167.760,0.460,0.000,166.120,1.180",,,,,,,,
"451,warning,167.760,168.220,0.460,0.000,166.120,1.640",,,,,,,,
"452,when,168.220,168.480,0.260,0.000,166.120,2.100",,,,,,,,
"453,something,168.480,169.080,0.600,0.000,166.120,2.360",,,,,,,,
"454,fails,169.080,169.410,0.330,0.000,166.120,2.960",,,,,,,,
"455,The,169.840,169.910,0.070,0.430,170.200,-0.360",,,,,,,,
"456,atmosphere,169.910,170.680,0.770,0.000,170.200,-0.290",,,,,,,,
"457,where,170.830,171.210,0.380,0.150,170.200,0.630",,,,,,,,
"458,it,171.210,171.380,0.170,0.000,170.200,1.010",,,,,,,,
"459,exists,171.380,171.820,0.440,0.000,170.200,1.180",,,,,,,,
"460,at,171.820,171.970,0.150,0.000,170.200,1.620",,,,,,,,
"461,all,171.970,172.310,0.340,0.000,170.200,1.770",,,,,,,,
"462,is,172.350,172.560,0.210,0.040,170.200,2.150",,,,,,,,
"463,a,172.560,172.570,0.010,0.000,170.200,2.360",,,,,,,,
"464,chemical,172.570,173.180,0.610,0.000,173.120,-0.550",,,,,,,,
"465,residue,173.180,173.870,0.690,0.000,173.120,0.060",,,,,,,,
"466,of,173.870,174.060,0.190,0.000,173.120,0.750",,,,,,,,
"467,whatever,174.060,174.510,0.450,0.000,173.120,0.940",,,,,,,,
"468,the,174.510,174.710,0.200,0.000,174.960,-0.450",,,,,,,,
"469,last,174.710,175.020,0.310,0.000,174.960,-0.250",,,,,,,,
"470,crew,175.020,175.330,0.310,0.000,174.960,0.060",,,,,,,,
"471,left,175.330,175.640,0.310,0.000,174.960,0.370",,,,,,,,
"472,behind,175.640,176.100,0.460,0.000,174.960,0.680",,,,,,,,
"473,which,176.280,176.630,0.350,0.180,174.960,1.320",,,,,,,,
"474,includes,176.630,177.240,0.610,0.000,177.500,-0.870",,,,,,,,
"475,whatever,177.240,177.850,0.610,0.000,177.500,-0.260",,,,,,,,
"476,finished,177.850,178.460,0.610,0.000,177.500,0.350",,,,,,,,
"477,them,178.460,179.030,0.570,0.000,177.500,0.960",,,,,,,,
"478,Gen,179.560,179.680,0.120,0.530,179.540,0.020",,,,,,,,
"479,este,179.680,179.720,0.040,0.000,179.540,0.140",,,,,,,,
"480,el,179.720,179.830,0.110,0.000,179.540,0.180",,,,,,,,
"481,ers,179.830,180.100,0.270,0.000,179.540,0.290",,,,,,,,
"482,are,180.100,180.290,0.190,0.000,179.540,0.560",,,,,,,,
"483,adapted,180.290,180.930,0.640,0.000,179.540,0.750",,,,,,,,
"484,to,180.930,180.990,0.060,0.000,179.540,1.390",,,,,,,,
"485,this,180.990,181.300,0.310,0.000,179.540,1.450",,,,,,,,
"486,geometry,181.300,181.920,0.620,0.000,179.540,1.760",,,,,,,,
"487,in,181.920,182.190,0.270,0.000,182.560,-0.640",,,,,,,,
"488,ways,182.190,182.380,0.190,0.000,182.560,-0.370",,,,,,,,
"489,that,182.380,182.790,0.410,0.000,182.560,-0.180",,,,,,,,
"490,standard,182.790,183.310,0.520,0.000,182.560,0.230",,,,,,,,
"491,assault,183.310,183.940,0.630,0.000,182.560,0.750",,,,,,,,
"492,doctrine,183.940,184.580,0.640,0.000,182.560,1.380",,,,,,,,
"493,isn,184.580,184.710,0.130,0.000,182.560,2.020",,,,,,,,
"494,'t,184.710,184.880,0.170,0.000,182.560,2.150",,,,,,,,
"495,They,185.520,185.550,0.030,0.640,185.600,-0.080",,,,,,,,
"496,don,185.550,185.650,0.100,0.000,185.600,-0.050",,,,,,,,
"497,'t,185.650,185.680,0.030,0.000,185.600,0.050",,,,,,,,
"498,need,185.680,185.850,0.170,0.000,185.600,0.080",,,,,,,,
"499,consistent,185.850,186.350,0.500,0.000,185.600,0.250",,,,,,,,
"500,gravity,186.350,186.700,0.350,0.000,185.600,0.750",,,,,,,,
"501,move,187.480,187.640,0.160,0.780,187.480,0.000",,,,,,,,
"502,through,187.640,187.800,0.160,0.000,187.480,0.160",,,,,,,,
"503,ventilation,187.800,188.500,0.700,0.000,187.480,0.320",,,,,,,,
"504,shaft,188.500,188.850,0.350,0.000,187.480,1.020",,,,,,,,
"505,s,188.850,188.870,0.020,0.000,187.480,1.370",,,,,,,,
"506,with,188.870,189.180,0.310,0.000,187.480,1.390",,,,,,,,
"507,the,189.180,189.310,0.130,0.000,187.480,1.700",,,,,,,,
"508,velocity,189.310,189.820,0.510,0.000,187.480,1.830",,,,,,,,
"509,of,189.820,189.930,0.110,0.000,187.480,2.340",,,,,,,,
"510,a,189.930,190.110,0.180,0.000,187.480,2.450",,,,,,,,
"511,launched,190.110,190.510,0.400,0.000,187.480,2.630",,,,,,,,
"512,round,190.510,190.820,0.310,0.000,187.480,3.030",,,,,,,,
"513,and,190.820,191.010,0.190,0.000,187.480,3.340",,,,,,,,
"514,the,191.010,191.200,0.190,0.000,187.480,3.530",,,,,,,,
"515,acoustic,191.200,191.860,0.660,0.000,187.480,3.720",,,,,,,,
"516,signature,191.860,192.310,0.450,0.000,187.480,4.380",,,,,,,,
"517,of,192.310,192.460,0.150,0.000,187.480,4.830",,,,,,,,
"518,a,192.460,192.500,0.040,0.000,187.480,4.980",,,,,,,,
"519,maintenance,192.500,193.160,0.660,0.000,187.480,5.020",,,,,,,,
"520,fault,193.160,193.470,0.310,0.000,187.480,5.680",,,,,,,,
"521,Squad,194.120,194.320,0.200,0.650,194.220,-0.100",,,,,,,,
"522,formations,194.320,195.040,0.720,0.000,194.220,0.100",,,,,,,,
"523,built,195.040,195.410,0.370,0.000,194.220,0.820",,,,,,,,
"524,around,195.410,195.890,0.480,0.000,194.220,1.190",,,,,,,,
"525,structured,195.890,196.590,0.700,0.000,194.220,1.670",,,,,,,,
"526,corridors,196.590,197.240,0.650,0.000,194.220,2.370",,,,,,,,
"527,collapse,197.240,197.810,0.570,0.000,194.220,3.020",,,,,,,,
"528,because,197.810,198.350,0.540,0.000,194.220,3.590",,,,,,,,
"529,line,198.350,198.620,0.270,0.000,194.220,4.130",,,,,,,,
"530,of,198.620,198.790,0.170,0.000,194.220,4.400",,,,,,,,
"531,sight,198.790,199.120,0.330,0.000,194.220,4.570",,,,,,,,
"532,inside,199.120,199.560,0.440,0.000,194.220,4.900",,,,,,,,
"533,a,199.560,199.630,0.070,0.000,194.220,5.340",,,,,,,,
"534,h,199.630,199.700,0.070,0.000,194.220,5.410",,,,,,,,
"535,ulk,199.700,199.920,0.220,0.000,194.220,5.480",,,,,,,,
"536,rarely,199.920,200.360,0.440,0.000,194.220,5.700",,,,,,,,
"537,extends,200.360,200.870,0.510,0.000,194.220,6.140",,,,,,,,
"538,six,200.870,201.090,0.220,0.000,194.220,6.650",,,,,,,,
"539,meters,201.090,201.600,0.510,0.000,194.220,6.870",,,,,,,,
"540,fl,202.140,202.210,0.070,0.540,194.220,7.920",,,,,,,,
"541,anking,202.210,202.300,0.090,0.000,194.220,7.990",,,,,,,,
"542,acqu,202.300,202.430,0.130,0.000,194.220,8.080",,,,,,,,
"543,ires,202.430,202.680,0.250,0.000,194.220,8.210",,,,,,,,
"544,a,202.680,202.690,0.010,0.000,194.220,8.460",,,,,,,,
"545,third,202.690,202.960,0.270,0.000,194.220,8.470",,,,,,,,
"546,dimension,202.960,203.510,0.550,0.000,194.220,8.740",,,,,,,,
"547,when,203.510,203.670,0.160,0.000,194.220,9.290",,,,,,,,
"548,the,203.670,203.840,0.170,0.000,194.220,9.450",,,,,,,,
"549,threat,203.840,204.160,0.320,0.000,194.220,9.620",,,,,,,,
"550,can,204.160,204.320,0.160,0.000,194.220,9.940",,,,,,,,
"551,arrive,204.320,204.770,0.450,0.000,194.220,10.100",,,,,,,,
"552,from,204.770,204.870,0.100,0.000,194.220,10.550",,,,,,,,
"553,overhead,204.870,205.370,0.500,0.000,194.220,10.650",,,,,,,,
"554,or,205.370,205.420,0.050,0.000,194.220,11.150",,,,,,,,
"555,through,205.420,205.800,0.380,0.000,194.220,11.200",,,,,,,,
"556,the,205.800,205.960,0.160,0.000,194.220,11.580",,,,,,,,
"557,wall,205.960,206.500,0.540,0.000,194.220,11.740",,,,,,,,
"558,itself,206.500,206.530,0.030,0.000,194.220,12.280",,,,,,,,
"559,Term,207.220,207.380,0.160,0.690,207.220,0.000",,,,,,,,
"560,inator,207.380,207.470,0.090,0.000,207.220,0.160",,,,,,,,
"561,armor,207.470,207.840,0.370,0.000,207.220,0.250",,,,,,,,
"562,was,207.840,208.060,0.220,0.000,207.220,0.620",,,,,,,,
"563,developed,208.060,208.730,0.670,0.000,207.220,0.840",,,,,,,,
"564,for,208.730,208.950,0.220,0.000,207.220,1.510",,,,,,,,
"565,this,208.950,209.240,0.290,0.000,207.220,1.730",,,,,,,,
"566,specific,209.240,209.850,0.610,0.000,207.220,2.020",,,,,,,,
"567,operational,209.850,210.650,0.800,0.000,210.260,-0.410",,,,,,,,
"568,context,210.650,211.160,0.510,0.000,210.260,0.390",,,,,,,,
"569,still,211.920,212.080,0.160,0.760,211.920,0.000",,,,,,,,
"570,doesn,212.080,212.230,0.150,0.000,211.920,0.160",,,,,,,,
"571,'t,212.230,212.460,0.230,0.000,211.920,0.310",,,,,,,,
"572,make,212.460,212.630,0.170,0.000,211.920,0.540",,,,,,,,
"573,the,212.630,212.810,0.180,0.000,211.920,0.710",,,,,,,,
"574,casual,212.810,213.290,0.480,0.000,211.920,0.890",,,,,,,,
"575,ty,213.290,213.330,0.040,0.000,211.920,1.370",,,,,,,,
"576,rates,213.330,213.660,0.330,0.000,211.920,1.410",,,,,,,,
"577,acceptable,213.660,214.320,0.660,0.000,211.920,1.740",,,,,,,,
"578,makes,215.120,215.270,0.150,0.800,215.180,-0.060",,,,,,,,
"579,them,215.270,215.290,0.020,0.000,215.180,0.090",,,,,,,,
"580,surviv,215.290,215.690,0.400,0.000,215.180,0.110",,,,,,,,
"581,able,215.690,215.960,0.270,0.000,215.180,0.510",,,,,,,,
"582,for,215.960,216.190,0.230,0.000,215.180,0.780",,,,,,,,
"583,a,216.190,216.220,0.030,0.000,215.180,1.010",,,,,,,,
"584,fraction,216.220,216.820,0.600,0.000,215.180,1.040",,,,,,,,
"585,of,216.820,216.890,0.070,0.000,215.180,1.640",,,,,,,,
"586,the,216.890,217.090,0.200,0.000,215.180,1.710",,,,,,,,
"587,boarding,217.090,217.750,0.660,0.000,215.180,1.910",,,,,,,,
"588,party,217.750,218.000,0.250,0.000,215.180,2.570",,,,,,,,
"589,'s,218.660,218.800,0.140,0.660,218.680,-0.020",,,,,,,,
"590,the,218.800,218.820,0.020,0.000,218.680,0.120",,,,,,,,
"591,best,218.820,219.070,0.250,0.000,218.680,0.140",,,,,,,,
"592,available,219.070,219.740,0.670,0.000,218.680,0.390",,,,,,,,
"593,outcome,219.740,220.140,0.400,0.000,218.680,1.060",,,,,,,,
"594,and,220.360,220.470,0.110,0.220,220.840,-0.480",,,,,,,,
"595,everyone,220.470,221.000,0.530,0.000,220.840,-0.370",,,,,,,,
"596,going,221.000,221.330,0.330,0.000,220.840,0.160",,,,,,,,
"597,and,221.330,221.540,0.210,0.000,220.840,0.490",,,,,,,,
"598,knows,221.540,221.890,0.350,0.000,220.840,0.700",,,,,,,,
"599,it,221.890,221.990,0.100,0.000,220.840,1.050",,,,,,,,
"600,Number,222.260,222.800,0.540,0.270,222.620,-0.360",,,,,,,,
"601,four,222.800,223.140,0.340,0.000,222.620,0.180",,,,,,,,
"602,V,223.330,223.390,0.060,0.190,222.620,0.710",,,,,,,,
"603,RA,223.390,223.630,0.240,0.000,222.620,0.770",,,,,,,,
"604,X,223.630,223.680,0.050,0.000,222.620,1.010",,,,,,,,
"605,Sev,224.120,224.150,0.030,0.440,224.180,-0.060",,,,,,,,
"606,enteen,224.150,224.540,0.390,0.000,224.180,-0.030",,,,,,,,
"607,years,224.540,224.860,0.320,0.000,224.180,0.360",,,,,,,,
"608,That,225.520,225.680,0.160,0.660,225.560,-0.040",,,,,,,,
"609,number,225.680,225.730,0.050,0.000,225.560,0.120",,,,,,,,
"610,starts,225.730,226.120,0.390,0.000,225.560,0.170",,,,,,,,
"611,making,226.120,226.500,0.380,0.000,225.560,0.560",,,,,,,,
"612,sense,226.500,226.890,0.390,0.000,225.560,0.940",,,,,,,,
"613,once,226.890,227.100,0.210,0.000,225.560,1.330",,,,,,,,
"614,you,227.100,227.290,0.190,0.000,225.560,1.540",,,,,,,,
"615,understand,227.290,227.950,0.660,0.000,225.560,1.730",,,,,,,,
"616,what,227.950,228.210,0.260,0.000,225.560,2.390",,,,,,,,
"617,the,228.210,228.400,0.190,0.000,225.560,2.650",,,,,,,,
"618,terrain,228.400,228.860,0.460,0.000,225.560,2.840",,,,,,,,
"619,did,228.860,229.050,0.190,0.000,225.560,3.300",,,,,,,,
"620,to,229.050,229.180,0.130,0.000,225.560,3.490",,,,,,,,
"621,every,229.180,229.880,0.700,0.000,225.560,3.620",,,,,,,,
"622,assault,229.880,229.970,0.090,0.000,225.560,4.320",,,,,,,,
"623,the,229.970,230.160,0.190,0.000,225.560,4.410",,,,,,,,
"624,Imper,230.160,230.540,0.380,0.000,225.560,4.600",,,,,,,,
"625,ium,230.540,230.680,0.140,0.000,225.560,4.980",,,,,,,,
"626,attempted,230.680,231.270,0.590,0.000,225.560,5.120",,,,,,,,
"627,X,232.100,232.140,0.040,0.830,232.120,-0.020",,,,,,,,
"628,was,232.140,232.260,0.120,0.000,232.120,0.020",,,,,,,,
"629,an,232.260,232.300,0.040,0.000,232.120,0.140",,,,,,,,
"630,arm,232.300,232.640,0.340,0.000,232.120,0.180",,,,,,,,
"631,ory,232.640,232.780,0.140,0.000,232.120,0.520",,,,,,,,
"632,world,232.780,233.180,0.400,0.000,232.120,0.660",,,,,,,,
"633,built,233.180,233.580,0.400,0.000,232.120,1.060",,,,,,,,
"634,for,233.580,233.820,0.240,0.000,234.100,-0.520",,,,,,,,
"635,storage,233.820,234.380,0.560,0.000,234.100,-0.280",,,,,,,,
"636,and,234.380,234.730,0.350,0.000,234.100,0.280",,,,,,,,
"637,protection,234.730,235.430,0.700,0.000,234.100,0.630",,,,,,,,
"638,rather,235.430,235.900,0.470,0.000,234.100,1.330",,,,,,,,
"639,than,235.900,236.470,0.570,0.000,236.320,-0.420",,,,,,,,
"640,hab,236.470,236.490,0.020,0.000,236.320,0.150",,,,,,,,
"641,itation,236.490,237.120,0.630,0.000,236.320,0.170",,,,,,,,
"642,ick,237.900,238.000,0.100,0.780,237.920,-0.020",,,,,,,,
"643,rock,238.000,238.050,0.050,0.000,237.920,0.080",,,,,,,,
"644,c,238.050,238.070,0.020,0.000,237.920,0.130",,,,,,,,
"645,rete,238.070,238.440,0.370,0.000,237.920,0.150",,,,,,,,
"646,everywhere,238.440,239.100,0.660,0.000,237.920,0.520",,,,,,,,
"647,Deep,239.960,240.100,0.140,0.860,239.960,0.000",,,,,,,,
"648,vault,240.100,240.120,0.020,0.000,239.960,0.140",,,,,,,,
"649,s,240.120,240.180,0.060,0.000,239.960,0.160",,,,,,,,
"650,below,240.180,240.590,0.410,0.000,239.960,0.220",,,,,,,,
"651,it,240.590,240.730,0.140,0.000,239.960,0.630",,,,,,,,
"652,Def,241.400,241.560,0.160,0.670,241.400,0.000",,,,,,,,
"653,ensive,241.560,241.620,0.060,0.000,241.400,0.160",,,,,,,,
"654,lines,241.620,241.950,0.330,0.000,241.400,0.220",,,,,,,,
"655,pred,241.950,242.220,0.270,0.000,241.400,0.550",,,,,,,,
"656,ating,242.220,242.550,0.330,0.000,241.400,0.820",,,,,,,,
"657,the,242.550,242.770,0.220,0.000,241.400,1.150",,,,,,,,
"658,siege,242.770,243.100,0.330,0.000,241.400,1.370",,,,,,,,
"659,by,243.100,243.210,0.110,0.000,241.400,1.700",,,,,,,,
"660,centuries,243.210,243.810,0.600,0.000,241.400,1.810",,,,,,,,
"661,constructed,243.810,244.610,0.800,0.000,241.400,2.410",,,,,,,,
"662,specifically,244.610,245.340,0.730,0.000,241.400,3.210",,,,,,,,
"663,to,245.340,245.760,0.420,0.000,241.400,3.940",,,,,,,,
"664,resist,245.760,245.880,0.120,0.000,241.400,4.360",,,,,,,,
"665,the,245.880,246.080,0.200,0.000,241.400,4.480",,,,,,,,
"666,type,246.080,246.420,0.340,0.000,241.400,4.680",,,,,,,,
"667,of,246.420,246.480,0.060,0.000,241.400,5.020",,,,,,,,
"668,assault,246.480,246.950,0.470,0.000,241.400,5.080",,,,,,,,
"669,being,246.950,247.280,0.330,0.000,241.400,5.550",,,,,,,,
"670,attempted,247.280,247.880,0.600,0.000,241.400,5.880",,,,,,,,
"671,against,247.880,248.350,0.470,0.000,241.400,6.480",,,,,,,,
"672,them,248.350,248.690,0.340,0.000,241.400,6.950",,,,,,,,
"673,The,249.080,249.120,0.040,0.390,249.340,-0.260",,,,,,,,
"674,attacking,249.120,249.740,0.620,0.000,249.340,-0.220",,,,,,,,
"675,forces,249.740,250.290,0.550,0.000,249.340,0.400",,,,,,,,
"676,had,250.290,250.350,0.060,0.000,249.340,0.950",,,,,,,,
"677,to,250.350,250.480,0.130,0.000,249.340,1.010",,,,,,,,
"678,advance,250.480,250.960,0.480,0.000,249.340,1.140",,,,,,,,
"679,into,250.960,251.230,0.270,0.000,249.340,1.620",,,,,,,,
"680,ground,251.230,251.640,0.410,0.000,249.340,1.890",,,,,,,,
"681,that,251.640,251.910,0.270,0.000,249.340,2.300",,,,,,,,
"682,had,251.910,252.150,0.240,0.000,249.340,2.570",,,,,,,,
"683,been,252.150,252.380,0.230,0.000,249.340,2.810",,,,,,,,
"684,engineered,252.380,253.290,0.910,0.000,253.480,-1.100",,,,,,,,
"685,decades,253.290,253.540,0.250,0.000,253.480,-0.190",,,,,,,,
"686,before,253.540,253.950,0.410,0.000,253.480,0.060",,,,,,,,
"687,they,253.950,254.240,0.290,0.000,253.480,0.470",,,,,,,,
"688,arrived,254.240,254.700,0.460,0.000,253.480,0.760",,,,,,,,
"689,to,254.700,254.830,0.130,0.000,253.480,1.220",,,,,,,,
"690,stop,254.830,255.130,0.300,0.000,253.480,1.350",,,,,,,,
"691,exactly,255.130,255.580,0.450,0.000,253.480,1.650",,,,,,,,
"692,them,255.580,255.850,0.270,0.000,253.480,2.100",,,,,,,,
"693,ren,256.540,256.700,0.160,0.690,256.540,0.000",,,,,,,,
"694,ches,256.700,256.770,0.070,0.000,256.540,0.160",,,,,,,,
"695,funnel,256.770,257.240,0.470,0.000,256.540,0.230",,,,,,,,
"696,movement,257.240,257.910,0.670,0.000,258.200,-0.960",,,,,,,,
