(Index),idx,text,startSec,endSec,durationSec,gapToPrevSec,nearestSilenceEndSec,smearSec
"3058,one,1099.290,1099.480,0.190,0.000,1096.940,2.350",,,,,,,,
"3059,that,1099.480,1099.640,0.160,0.000,1096.940,2.540",,,,,,,,
"3060,only,1099.640,1099.870,0.230,0.000,1096.940,2.700",,,,,,,,
"3061,crossed,1099.870,1100.140,0.270,0.000,1096.940,2.930",,,,,,,,
"3062,your,1100.140,1100.300,0.160,0.000,1096.940,3.200",,,,,,,,
"3063,path,1100.300,1100.730,0.430,0.000,1101.420,-1.120",,,,,,,,
"3064,People,1101.060,1101.250,0.190,0.330,1101.420,-0.360",,,,,,,,
"3065,look,1101.250,1101.470,0.220,0.000,1101.420,-0.170",,,,,,,,
"3066,toward,1101.470,1101.810,0.340,0.000,1101.420,0.050",,,,,,,,
"3067,where,1101.810,1102.090,0.280,0.000,1101.420,0.390",,,,,,,,
"3068,you,1102.090,1102.260,0.170,0.000,1101.420,0.670",,,,,,,,
"3069,are,1102.260,1102.430,0.170,0.000,1101.420,0.840",,,,,,,,
"3070,sitting,1102.430,1102.940,0.510,0.000,1101.420,1.010",,,,,,,,
"3071,Not,1103.040,1103.790,0.750,0.100,1103.940,-0.900",,,,,,,,
"3072,because,1103.790,1104.040,0.250,0.000,1103.940,-0.150",,,,,,,,
"3073,you,1104.040,1104.340,0.300,0.000,1103.940,0.100",,,,,,,,
"3074,stand,1104.340,1104.850,0.510,0.000,1103.940,0.400",,,,,,,,
"3075,and,1104.850,1105.330,0.480,0.000,1103.940,0.910",,,,,,,,
"3076,announce,1105.330,1105.360,0.030,0.000,1103.940,1.390",,,,,,,,
"3077,anything,1105.360,1105.890,0.530,0.000,1107.060,-1.700",,,,,,,,
"3078,Because,1106.090,1106.760,0.670,0.200,1107.060,-0.970",,,,,,,,
"3079,over,1106.760,1106.890,0.130,0.000,1107.060,-0.300",,,,,,,,
"3080,enough,1106.890,1107.310,0.420,0.000,1107.060,-0.170",,,,,,,,
"3081,years,1107.310,1107.580,0.270,0.000,1107.060,0.250",,,,,,,,
"3082,your,1107.580,1107.850,0.270,0.000,1107.060,0.520",,,,,,,,
"3083,name,1107.850,1108.120,0.270,0.000,1107.060,0.790",,,,,,,,
"3084,has,1108.120,1108.400,0.280,0.000,1107.060,1.060",,,,,,,,
"3085,attached,1108.400,1108.860,0.460,0.000,1107.060,1.340",,,,,,,,
"3086,to,1108.860,1108.980,0.120,0.000,1107.060,1.800",,,,,,,,
"3087,a,1108.980,1109.110,0.130,0.000,1107.060,1.920",,,,,,,,
"3088,kind,1109.110,1109.450,0.340,0.000,1107.060,2.050",,,,,,,,
"3089,of,1109.450,1109.520,0.070,0.000,1107.060,2.390",,,,,,,,
"3090,knowledge,1109.520,1110.060,0.540,0.000,1107.060,2.460",,,,,,,,
"3091,people,1110.060,1110.530,0.470,0.000,1107.060,3.000",,,,,,,,
"3092,understand,1110.530,1111.060,0.530,0.000,1107.060,3.470",,,,,,,,
"3093,is,1111.140,1111.270,0.130,0.080,1111.620,-0.480",,,,,,,,
"3094,not,1111.270,1111.550,0.280,0.000,1111.620,-0.350",,,,,,,,
"3095,easily,1111.550,1112.480,0.930,0.000,1112.520,-0.970",,,,,,,,
"3096,replaced,1112.480,1113.110,0.630,0.000,1112.520,-0.040",,,,,,,,
"3097,Young,1113.460,1113.760,0.300,0.350,1112.520,0.940",,,,,,,,
"3098,hunters,1113.760,1114.170,0.410,0.000,1112.520,1.240",,,,,,,,
"3099,from,1114.170,1114.410,0.240,0.000,1112.520,1.650",,,,,,,,
"3100,other,1114.410,1114.680,0.270,0.000,1112.520,1.890",,,,,,,,
"3101,bands,1114.680,1115.210,0.530,0.000,1112.520,2.160",,,,,,,,
"3102,sit,1115.210,1115.220,0.010,0.000,1112.520,2.690",,,,,,,,
"3103,near,1115.220,1115.480,0.260,0.000,1112.520,2.700",,,,,,,,
"3104,your,1115.480,1115.740,0.260,0.000,1112.520,2.960",,,,,,,,
"3105,fire,1115.740,1116.020,0.280,0.000,1112.520,3.220",,,,,,,,
"3106,and,1116.020,1116.190,0.170,0.000,1112.520,3.500",,,,,,,,
"3107,listen,1116.190,1116.580,0.390,0.000,1112.520,3.670",,,,,,,,
"3108,You,1117.020,1117.120,0.100,0.440,1117.440,-0.420",,,,,,,,
"3109,know,1117.120,1117.670,0.550,0.000,1117.440,-0.320",,,,,,,,
"3110,what,1117.670,1117.820,0.150,0.000,1117.440,0.230",,,,,,,,
"3111,they,1117.820,1118.080,0.260,0.000,1117.440,0.380",,,,,,,,
"3112,see,1118.080,1118.270,0.190,0.000,1118.880,-0.800",,,,,,,,
"3113,The,1118.370,1118.480,0.110,0.100,1118.880,-0.510",,,,,,,,
"3114,same,1118.480,1119.220,0.740,0.000,1118.880,-0.400",,,,,,,,
"3115,thing,1119.220,1119.240,0.020,0.000,1118.880,0.340",,,,,,,,
"3116,you,1119.240,1119.450,0.210,0.000,1118.880,0.360",,,,,,,,
"3117,saw,1119.450,1119.610,0.160,0.000,1118.880,0.570",,,,,,,,
"3118,when,1119.610,1119.870,0.260,0.000,1118.880,0.730",,,,,,,,
"3119,you,1119.870,1120.060,0.190,0.000,1118.880,0.990",,,,,,,,
"3120,first,1120.060,1120.380,0.320,0.000,1118.880,1.180",,,,,,,,
"3121,looked,1120.380,1120.860,0.480,0.000,1118.880,1.500",,,,,,,,
"3122,at,1120.860,1120.890,0.030,0.000,1118.880,1.980",,,,,,,,
"3123,Der,1120.890,1121.120,0.230,0.000,1121.720,-0.830",,,,,,,,
"3124,ret,1121.120,1121.270,0.150,0.000,1121.720,-0.600",,,,,,,,
"3125,Pro,1121.430,1121.550,0.120,0.160,1121.720,-0.290",,,,,,,,
"3126,of,1121.550,1121.970,0.420,0.000,1121.720,-0.170",,,,,,,,
"3127,that,1121.970,1122.030,0.060,0.000,1121.720,0.250",,,,,,,,
"3128,surviving,1122.030,1122.610,0.580,0.000,1121.720,0.310",,,,,,,,
"3129,a,1122.610,1122.660,0.050,0.000,1121.720,0.890",,,,,,,,
"3130,long,1122.660,1123.010,0.350,0.000,1121.720,0.940",,,,,,,,
"3131,time,1123.010,1123.360,0.350,0.000,1121.720,1.290",,,,,,,,
"3132,is,1123.360,1123.500,0.140,0.000,1121.720,1.640",,,,,,,,
"3133,possible,1123.500,1124.060,0.560,0.000,1124.900,-1.400",,,,,,,,
"3134,An,1124.240,1124.760,0.520,0.180,1124.900,-0.660",,,,,,,,
"3135,answer,1124.760,1124.880,0.120,0.000,1124.900,-0.140",,,,,,,,
"3136,to,1124.880,1124.970,0.090,0.000,1124.900,-0.020",,,,,,,,
"3137,the,1124.970,1125.180,0.210,0.000,1124.900,0.070",,,,,,,,
"3138,question,1125.180,1125.730,0.550,0.000,1124.900,0.280",,,,,,,,
"3139,of,1125.730,1125.900,0.170,0.000,1124.900,0.830",,,,,,,,
"3140,whether,1125.900,1126.400,0.500,0.000,1124.900,1.000",,,,,,,,
"3141,you,1126.400,1126.660,0.260,0.000,1124.900,1.500",,,,,,,,
"3142,can,1126.660,1126.790,0.130,0.000,1124.900,1.760",,,,,,,,
"3143,face,1126.790,1127.100,0.310,0.000,1124.900,1.890",,,,,,,,
"3144,the,1127.100,1127.510,0.410,0.000,1124.900,2.200",,,,,,,,
"3145,night,1127.510,1127.630,0.120,0.000,1124.900,2.610",,,,,,,,
"3146,across,1127.630,1128.050,0.420,0.000,1124.900,2.730",,,,,,,,
"3147,a,1128.050,1128.120,0.070,0.000,1124.900,3.150",,,,,,,,
"3148,whole,1128.120,1128.470,0.350,0.000,1124.900,3.220",,,,,,,,
"3149,life,1128.470,1128.780,0.310,0.000,1124.900,3.570",,,,,,,,
"3150,without,1128.780,1129.200,0.420,0.000,1124.900,3.880",,,,,,,,
"3151,it,1129.200,1129.350,0.150,0.000,1124.900,4.300",,,,,,,,
"3152,eventually,1129.350,1130.600,1.250,0.000,1131.220,-1.870",,,,,,,,
"3153,winning,1130.600,1130.630,0.030,0.000,1131.220,-0.620",,,,,,,,
"3154,You,1130.850,1131.070,0.220,0.220,1131.220,-0.370",,,,,,,,
"3155,tell,1131.070,1131.370,0.300,0.000,1131.220,-0.150",,,,,,,,
"3156,them,1131.370,1131.670,0.300,0.000,1131.220,0.150",,,,,,,,
"3157,the,1131.670,1131.890,0.220,0.000,1131.220,0.450",,,,,,,,
"3158,full,1131.890,1132.240,0.350,0.000,1131.220,0.670",,,,,,,,
"3159,cost,1132.240,1132.500,0.260,0.000,1131.220,1.020",,,,,,,,
"3160,Same,1132.710,1132.930,0.220,0.210,1133.020,-0.310",,,,,,,,
"3161,as,1132.930,1133.350,0.420,0.000,1133.020,-0.090",,,,,,,,
"3162,you,1133.350,1133.380,0.030,0.000,1133.020,0.330",,,,,,,,
"3163,always,1133.380,1133.830,0.450,0.000,1133.020,0.360",,,,,,,,
"3164,do,1133.830,1133.980,0.150,0.000,1133.020,0.810",,,,,,,,
"3165,You,1134.200,1134.410,0.210,0.220,1134.700,-0.500",,,,,,,,
"3166,tell,1134.410,1134.720,0.310,0.000,1134.700,-0.290",,,,,,,,
"3167,them,1134.720,1135.160,0.440,0.000,1134.700,0.020",,,,,,,,
"3168,the,1135.160,1135.240,0.080,0.000,1134.700,0.460",,,,,,,,
"3169,calm,1135.240,1135.730,0.490,0.000,1134.700,0.540",,,,,,,,
"3170,they,1135.730,1135.860,0.130,0.000,1134.700,1.030",,,,,,,,
"3171,see,1135.940,1136.060,0.120,0.080,1134.700,1.240",,,,,,,,
"3172,was,1136.060,1136.260,0.200,0.000,1134.700,1.360",,,,,,,,
"3173,not,1136.260,1136.380,0.120,0.000,1134.700,1.560",,,,,,,,
"3174,always,1136.380,1137.190,0.810,0.000,1137.820,-1.440",,,,,,,,
"3175,there,1137.190,1137.270,0.080,0.000,1137.820,-0.630",,,,,,,,
"3176,You,1137.410,1137.580,0.170,0.140,1137.820,-0.410",,,,,,,,
"3177,tell,1137.580,1137.840,0.260,0.000,1137.820,-0.240",,,,,,,,
"3178,them,1137.840,1138.100,0.260,0.000,1137.820,0.020",,,,,,,,
"3179,about,1138.100,1138.430,0.330,0.000,1137.820,0.280",,,,,,,,
"3180,the,1138.430,1138.630,0.200,0.000,1137.820,0.610",,,,,,,,
"3181,dropped,1138.630,1139.160,0.530,0.000,1137.820,0.810",,,,,,,,
"3182,torch,1139.160,1139.420,0.260,0.000,1137.820,1.340",,,,,,,,
"3183,The,1139.600,1140.010,0.410,0.180,1139.960,-0.360",,,,,,,,
"3184,three,1140.010,1140.140,0.130,0.000,1139.960,0.050",,,,,,,,
"3185,seconds,1140.140,1140.600,0.460,0.000,1139.960,0.180",,,,,,,,
"3186,in,1140.600,1140.730,0.130,0.000,1139.960,0.640",,,,,,,,
"3187,the,1140.730,1141.000,0.270,0.000,1139.960,0.770",,,,,,,,
"3188,forest,1141.000,1141.170,0.170,0.000,1139.960,1.040",,,,,,,,
"3189,The,1141.820,1141.900,0.080,0.650,1141.840,-0.020",,,,,,,,
"3190,child,1141.900,1141.910,0.010,0.000,1141.840,0.060",,,,,,,,
"3191,you,1141.910,1142.120,0.210,0.000,1141.840,0.070",,,,,,,,
"3192,could,1142.120,1142.330,0.210,0.000,1141.840,0.280",,,,,,,,
"3193,not,1142.330,1142.490,0.160,0.000,1141.840,0.490",,,,,,,,
"3194,reach,1142.490,1143.190,0.700,0.000,1141.840,0.650",,,,,,,,
"3195,in,1143.190,1143.240,0.050,0.000,1141.840,1.350",,,,,,,,
"3196,time,1143.240,1143.470,0.230,0.000,1141.840,1.400",,,,,,,,
"3197,You,1143.680,1143.890,0.210,0.210,1144.700,-1.020",,,,,,,,
"3198,tell,1143.890,1144.180,0.290,0.000,1144.700,-0.810",,,,,,,,
"3199,them,1144.180,1144.450,0.270,0.000,1144.700,-0.520",,,,,,,,
"3200,about,1144.450,1144.860,0.410,0.000,1144.700,-0.250",,,,,,,,
"3201,the,1144.860,1145.120,0.260,0.000,1144.700,0.160",,,,,,,,
"3202,nights,1145.120,1145.390,0.270,0.000,1144.700,0.420",,,,,,,,
"3203,you,1145.390,1145.580,0.190,0.000,1144.700,0.690",,,,,,,,
"3204,got,1145.580,1145.970,0.390,0.000,1144.700,0.880",,,,,,,,
"3205,it,1145.970,1146.010,0.040,0.000,1144.700,1.270",,,,,,,,
"3206,right,1146.010,1146.480,0.470,0.000,1144.700,1.310",,,,,,,,
"3207,only,1146.480,1147.220,0.740,0.000,1147.000,-0.520",,,,,,,,
"3208,because,1147.220,1147.600,0.380,0.000,1147.000,0.220",,,,,,,,
"3209,something,1147.600,1148.290,0.690,0.000,1147.000,0.600",,,,,,,,
"3210,in,1148.290,1148.320,0.030,0.000,1147.000,1.290",,,,,,,,
"3211,the,1148.320,1148.970,0.650,0.000,1147.000,1.320",,,,,,,,
"3212,dark,1148.970,1149.020,0.050,0.000,1149.400,-0.430",,,,,,,,
"3213,chose,1149.020,1149.350,0.330,0.000,1149.400,-0.380",,,,,,,,
"3214,to,1149.350,1149.550,0.200,0.000,1149.400,-0.050",,,,,,,,
"3215,let,1149.550,1149.770,0.220,0.000,1149.400,0.150",,,,,,,,
"3216,you,1149.770,1149.960,0.190,0.000,1149.400,0.370",,,,,,,,
"3217,Most,1150.220,1150.760,0.540,0.260,1151.620,-1.400",,,,,,,,
"3218,of,1150.760,1151.030,0.270,0.000,1151.620,-0.860",,,,,,,,
"3219,them,1151.030,1151.750,0.720,0.000,1151.620,-0.590",,,,,,,,
"3220,hear,1151.750,1152.170,0.420,0.000,1151.620,0.130",,,,,,,,
"3221,the,1152.170,1152.510,0.340,0.000,1151.620,0.550",,,,,,,,
"3222,strength,1152.510,1153.590,1.080,0.000,1154.120,-1.610",,,,,,,,
"3223,Fear,1153.990,1154.600,0.610,0.400,1155.340,-1.350",,,,,,,,
"3224,as,1154.600,1154.800,0.200,0.000,1155.340,-0.740",,,,,,,,
"3225,a,1154.800,1154.990,0.190,0.000,1155.340,-0.540",,,,,,,,
"3226,tool,1154.990,1155.470,0.480,0.000,1155.340,-0.350",,,,,,,,
"3227,Slow,1155.940,1156.630,0.690,0.470,1156.480,-0.540",,,,,,,,
"3228,as,1156.630,1156.990,0.360,0.000,1156.480,0.150",,,,,,,,
"3229,a,1156.990,1157.160,0.170,0.000,1156.480,0.510",,,,,,,,
"3230,weapon,1157.160,1157.350,0.190,0.000,1156.480,0.680",,,,,,,,
"3231,The,1157.700,1157.860,0.160,0.350,1158.360,-0.660",,,,,,,,
"3232,body,1157.860,1158.160,0.300,0.000,1158.360,-0.500",,,,,,,,
"3233,ahead,1158.160,1158.570,0.410,0.000,1158.360,-0.200",,,,,,,,
"3234,of,1158.570,1158.980,0.410,0.000,1158.360,0.210",,,,,,,,
"3235,the,1158.980,1159.040,0.060,0.000,1158.360,0.620",,,,,,,,
"3236,mind,1159.040,1159.300,0.260,0.000,1158.360,0.680",,,,,,,,
"3237,They,1159.580,1159.850,0.270,0.280,1158.360,1.220",,,,,,,,
"3238,do,1159.850,1159.980,0.130,0.000,1158.360,1.490",,,,,,,,
"3239,not,1159.980,1160.180,0.200,0.000,1158.360,1.620",,,,,,,,
"3240,take,1160.180,1160.450,0.270,0.000,1158.360,1.820",,,,,,,,
"3241,in,1160.450,1160.660,0.210,0.000,1158.360,2.090",,,,,,,,
"3242,the,1160.660,1160.780,0.120,0.000,1158.360,2.300",,,,,,,,
"3243,losses,1160.780,1161.190,0.410,0.000,1158.360,2.420",,,,,,,,
"3244,the,1161.190,1161.350,0.160,0.000,1158.360,2.830",,,,,,,,
"3245,same,1161.350,1161.770,0.420,0.000,1158.360,2.990",,,,,,,,
"3246,way,1161.770,1161.860,0.090,0.000,1158.360,3.410",,,,,,,,
"3247,They,1162.190,1162.530,0.340,0.330,1162.900,-0.710",,,,,,,,
"3248,are,1162.530,1162.810,0.280,0.000,1162.900,-0.370",,,,,,,,
"3249,not,1162.810,1163.580,0.770,0.000,1162.900,-0.090",,,,,,,,
"3250,for,1163.580,1163.800,0.220,0.000,1162.900,0.680",,,,,,,,
"3251,them,1163.800,1163.980,0.180,0.000,1162.900,0.900",,,,,,,,
"3252,yet,1163.980,1164.210,0.230,0.000,1162.900,1.080",,,,,,,,
"3253,You,1164.430,1164.660,0.230,0.220,1165.560,-1.130",,,,,,,,
"3254,know,1164.660,1164.760,0.100,0.000,1165.560,-0.900",,,,,,,,
"3255,this,1164.760,1165.400,0.640,0.000,1165.560,-0.800",,,,,,,,
"3256,because,1165.400,1165.790,0.390,0.000,1165.560,-0.160",,,,,,,,
"3257,you,1165.790,1166.020,0.230,0.000,1165.560,0.230",,,,,,,,
"3258,were,1166.020,1166.340,0.320,0.000,1165.560,0.460",,,,,,,,
"3259,not,1166.340,1166.550,0.210,0.000,1165.560,0.780",,,,,,,,
"3260,ready,1166.550,1167.020,0.470,0.000,1165.560,0.990",,,,,,,,
"3261,either,1167.020,1167.390,0.370,0.000,1165.560,1.460",,,,,,,,
"3262,Sitting,1167.610,1168.140,0.530,0.220,1168.180,-0.570",,,,,,,,
"3263,at,1168.140,1168.290,0.150,0.000,1168.180,-0.040",,,,,,,,
"3264,someone,1168.290,1168.820,0.530,0.000,1168.180,0.110",,,,,,,,
"3265,else,1168.820,1169.120,0.300,0.000,1168.180,0.640",,,,,,,,
"3266,'s,1169.120,1169.220,0.100,0.000,1168.180,0.940",,,,,,,,
"3267,fire,1169.220,1169.570,0.350,0.000,1168.180,1.040",,,,,,,,
"3268,at,1169.570,1169.940,0.370,0.000,1168.180,1.390",,,,,,,,
"3269,their,1169.940,1170.200,0.260,0.000,1168.180,1.760",,,,,,,,
"3270,age,1170.200,1170.440,0.240,0.000,1168.180,2.020",,,,,,,,
"3271,Being,1170.680,1170.830,0.150,0.240,1171.060,-0.380",,,,,,,,
"3272,told,1170.830,1171.600,0.770,0.000,1171.060,-0.230",,,,,,,,
"3273,the,1171.600,1171.650,0.050,0.000,1171.060,0.540",,,,,,,,
"3274,whole,1171.650,1172.060,0.410,0.000,1171.060,0.590",,,,,,,,
"3275,truth,1172.060,1172.470,0.410,0.000,1172.740,-0.680",,,,,,,,
"3276,and,1172.470,1172.740,0.270,0.000,1172.740,-0.270",,,,,,,,
"3277,only,1172.740,1173.030,0.290,0.000,1172.740,0.000",,,,,,,,
"3278,catching,1173.030,1173.680,0.650,0.000,1172.740,0.290",,,,,,,,
"3279,part,1173.680,1173.930,0.250,0.000,1172.740,0.940",,,,,,,,
"3280,of,1173.930,1174.320,0.390,0.000,1175.440,-1.510",,,,,,,,
"3281,it,1174.320,1174.350,0.030,0.000,1175.440,-1.120",,,,,,,,
"3282,The,1174.560,1174.800,0.240,0.210,1175.440,-0.880",,,,,,,,
"3283,knowledge,1174.800,1175.500,0.700,0.000,1175.440,-0.640",,,,,,,,
"3284,that,1175.500,1176.160,0.660,0.000,1175.440,0.060",,,,,,,,
"3285,comes,1176.160,1176.260,0.100,0.000,1175.440,0.720",,,,,,,,
"3286,from,1176.260,1176.580,0.320,0.000,1175.440,0.820",,,,,,,,
"3287,actual,1176.580,1177.180,0.600,0.000,1175.440,1.140",,,,,,,,
"3288,experience,1177.180,1177.700,0.520,0.000,1175.440,1.740",,,,,,,,
"3289,cannot,1177.700,1178.580,0.880,0.000,1175.440,2.260",,,,,,,,
"3290,be,1178.580,1178.620,0.040,0.000,1175.440,3.140",,,,,,,,
"3291,handed,1178.620,1179.130,0.510,0.000,1175.440,3.180",,,,,,,,
"3292,over,1179.130,1179.420,0.290,0.000,1175.440,3.690",,,,,,,,
"3293,by,1179.420,1179.580,0.160,0.000,1175.440,3.980",,,,,,,,
"3294,talking,1179.580,1180.220,0.640,0.000,1180.800,-1.220",,,,,,,,
"3295,It,1180.480,1180.540,0.060,0.260,1180.800,-0.320",,,,,,,,
"3296,has,1180.540,1180.780,0.240,0.000,1180.800,-0.260",,,,,,,,
"3297,to,1180.780,1181.010,0.230,0.000,1180.800,-0.020",,,,,,,,
"3298,grow,1181.010,1181.330,0.320,0.000,1180.800,0.210",,,,,,,,
"3299,inside,1181.330,1181.750,0.420,0.000,1180.800,0.530",,,,,,,,
"3300,the,1181.750,1181.980,0.230,0.000,1180.800,0.950",,,,,,,,
"3301,living,1181.980,1182.450,0.470,0.000,1180.800,1.180",,,,,,,,
"3302,of,1182.450,1182.780,0.330,0.000,1183.140,-0.690",,,,,,,,
"3303,All,1183.140,1183.260,0.120,0.360,1183.140,0.000",,,,,,,,
"3304,you,1183.260,1183.500,0.240,0.000,1183.140,0.120",,,,,,,,
"3305,can,1183.500,1183.740,0.240,0.000,1183.140,0.360",,,,,,,,
"3306,do,1183.740,1184.180,0.440,0.000,1183.140,0.600",,,,,,,,
"3307,is,1184.180,1184.380,0.200,0.000,1183.140,1.040",,,,,,,,
"3308,be,1184.380,1184.580,0.200,0.000,1183.140,1.240",,,,,,,,
"3309,honest,1184.660,1184.990,0.330,0.080,1183.140,1.520",,,,,,,,
"3310,and,1184.990,1185.150,0.160,0.000,1185.600,-0.610",,,,,,,,
"3311,let,1185.150,1185.240,0.090,0.000,1185.600,-0.450",,,,,,,,
"3312,them,1185.240,1185.930,0.690,0.000,1185.600,-0.360",,,,,,,,
"3313,take,1185.930,1186.000,0.070,0.000,1185.600,0.330",,,,,,,,
"3314,what,1186.000,1186.210,0.210,0.000,1185.600,0.400",,,,,,,,
"3315,they,1186.210,1186.530,0.320,0.000,1185.600,0.610",,,,,,,,
"3316,are,1186.530,1186.670,0.140,0.000,1185.600,0.930",,,,,,,,
"3317,able,1186.670,1186.940,0.270,0.000,1185.600,1.070",,,,,,,,
"3318,to,1186.940,1187.070,0.130,0.000,1185.600,1.340",,,,,,,,
"3319,carry,1187.070,1187.460,0.390,0.000,1185.600,1.470",,,,,,,,
"3320,right,1187.460,1187.880,0.420,0.000,1187.780,-0.320",,,,,,,,
"3321,now,1187.880,1188.050,0.170,0.000,1187.780,0.100",,,,,,,,
"3322,Level,1189.760,1189.840,0.080,1.710,1189.960,-0.200",,,,,,,,
"3323,10,1189.840,1190.540,0.700,0.000,1189.960,-0.120",,,,,,,,
"3324,The,1190.540,1190.750,0.210,0.000,1191.060,-0.520",,,,,,,,
"3325,one,1190.750,1190.960,0.210,0.000,1191.060,-0.310",,,,,,,,
"3326,the,1190.960,1191.060,0.100,0.000,1191.060,-0.100",,,,,,,,
"3327,fire,1191.060,1191.950,0.890,0.000,1191.060,0.000",,,,,,,,
"3328,remembers,1191.950,1192.170,0.220,0.000,1191.060,0.890",,,,,,,,
"3329,You,1192.330,1192.530,0.200,0.160,1191.060,1.270",,,,,,,,
"3330,are,1192.530,1192.740,0.210,0.000,1191.060,1.470",,,,,,,,
"3331,64,1192.740,1193.220,0.480,0.000,1191.060,1.680",,,,,,,,
"3332,The,1193.580,1193.900,0.320,0.360,1194.160,-0.580",,,,,,,,
"3333,night,1193.900,1194.690,0.790,0.000,1194.160,-0.260",,,,,,,,
"3334,runs,1194.690,1194.760,0.070,0.000,1194.160,0.530",,,,,,,,
"3335,belong,1194.760,1195.120,0.360,0.000,1194.160,0.600",,,,,,,,
"3336,to,1195.120,1195.220,0.100,0.000,1194.160,0.960",,,,,,,,
"3337,someone,1195.220,1195.580,0.360,0.000,1194.160,1.060",,,,,,,,
"3338,else,1195.580,1195.790,0.210,0.000,1194.160,1.420",,,,,,,,
"3339,now,1195.790,1195.920,0.130,0.000,1194.160,1.630",,,,,,,,
"3340,Your,1196.500,1196.740,0.240,0.580,1196.640,-0.140",,,,,,,,
"3341,legs,1196.740,1197.070,0.330,0.000,1196.640,0.100",,,,,,,,
"3342,still,1197.070,1197.280,0.210,0.000,1196.640,0.430",,,,,,,,
"3343,work,1197.280,1197.600,0.320,0.000,1196.640,0.640",,,,,,,,
"3344,but,1197.600,1197.770,0.170,0.000,1198.020,-0.420",,,,,,,,
"3345,your,1197.770,1197.990,0.220,0.000,1198.020,-0.250",,,,,,,,
"3346,eyes,1197.990,1198.170,0.180,0.000,1198.020,-0.030",,,,,,,,
"3347,have,1198.170,1198.260,0.090,0.000,1198.020,0.150",,,,,,,,
"3348,lost,1198.260,1198.650,0.390,0.000,1198.020,0.240",,,,,,,,
"3349,the,1198.650,1199.000,0.350,0.000,1198.020,0.630",,,,,,,,
"3350,edge,1199.000,1199.040,0.040,0.000,1198.020,0.980",,,,,,,,
"3351,of,1199.040,1199.150,0.110,0.000,1198.020,1.020",,,,,,,,
"3352,darkness,1199.150,1199.600,0.450,0.000,1198.020,1.130",,,,,,,,
"3353,precision,1199.600,1200.140,0.540,0.000,1198.020,1.580",,,,,,,,
"3354,that,1200.140,1200.330,0.190,0.000,1198.020,2.120",,,,,,,,
"3355,forward,1200.330,1200.720,0.390,0.000,1198.020,2.310",,,,,,,,
"3356,sc,1200.720,1200.900,0.180,0.000,1198.020,2.700",,,,,,,,
"3357,outing,1200.900,1201.170,0.270,0.000,1198.020,2.880",,,,,,,,
"3358,demands,1201.170,1201.750,0.580,0.000,1198.020,3.150",,,,,,,,
"3359,this,1202.680,1202.760,0.080,0.930,1203.040,-0.360",,,,,,,,
"3360,without,1202.760,1203.080,0.320,0.000,1203.040,-0.280",,,,,,,,
"3361,needing,1203.080,1203.750,0.670,0.000,1203.040,0.040",,,,,,,,
"3362,anyone,1203.750,1204.080,0.330,0.000,1203.040,0.710",,,,,,,,
"3363,to,1204.080,1204.130,0.050,0.000,1203.040,1.040",,,,,,,,
"3364,tell,1204.130,1204.410,0.280,0.000,1203.040,1.090",,,,,,,,
"3365,you,1204.410,1204.630,0.220,0.000,1203.040,1.370",,,,,,,,
"3366,Three,1204.880,1205.330,0.450,0.250,1206.220,-1.340",,,,,,,,
"3367,win,1205.330,1205.600,0.270,0.000,1206.220,-0.890",,,,,,,,
"3368,ters,1205.600,1205.980,0.380,0.000,1206.220,-0.620",,,,,,,,
"3369,ago,1205.980,1206.230,0.250,0.000,1206.220,-0.240",,,,,,,,
"3370,you,1206.230,1206.830,0.600,0.000,1206.220,0.010",,,,,,,,
"3371,stepped,1206.830,1207.250,0.420,0.000,1206.220,0.610",,,,,,,,
"3372,back,1207.250,1207.500,0.250,0.000,1206.220,1.030",,,,,,,,
"3373,from,1207.500,1207.890,0.390,0.000,1206.220,1.280",,,,,,,,
"3374,active,1207.890,1208.280,0.390,0.000,1206.220,1.670",,,,,,,,
"3375,perimeter,1208.360,1208.960,0.600,0.080,1206.220,2.140",,,,,,,,
"3376,work,1208.960,1209.060,0.100,0.000,1209.400,-0.440",,,,,,,,
"3377,and,1209.060,1209.680,0.620,0.000,1209.400,-0.340",,,,,,,,
"3378,gave,1209.680,1209.800,0.120,0.000,1209.400,0.280",,,,,,,,
"3379,it,1209.800,1209.930,0.130,0.000,1209.400,0.400",,,,,,,,
"3380,fully,1209.930,1210.310,0.380,0.000,1209.400,0.530",,,,,,,,
"3381,to,1210.310,1210.460,0.150,0.000,1209.400,0.910",,,,,,,,
"3382,F,1210.460,1210.530,0.070,0.000,1209.400,1.060",,,,,,,,
"3383,enn,1210.530,1210.750,0.220,0.000,1209.400,1.130",,,,,,,,
"3384,'s,1210.750,1210.900,0.150,0.000,1209.400,1.350",,,,,,,,
"3385,people,1210.900,1211.350,0.450,0.000,1211.820,-0.920",,,,,,,,
"3386,who,1211.350,1211.580,0.230,0.000,1211.820,-0.470",,,,,,,,
"3387,have,1211.580,1211.850,0.270,0.000,1211.820,-0.240",,,,,,,,
"3388,by,1211.850,1212.010,0.160,0.000,1211.820,0.030",,,,,,,,
"3389,now,1212.010,1212.430,0.420,0.000,1211.820,0.190",,,,,,,,
"3390,become,1212.430,1212.690,0.260,0.000,1211.820,0.610",,,,,,,,
"3391,the,1212.690,1212.910,0.220,0.000,1211.820,0.870",,,,,,,,
