idx,text,startSec,endSec
3142,can,1126.66,1126.79
3143,face,1126.79,1127.1
3144,the,1127.1,1127.51
3145,night,1127.51,1127.63
3146,across,1127.63,1128.05
3147,a,1128.05,1128.12
3148,whole,1128.12,1128.47
3149,life,1128.47,1128.78
3150,without,1128.78,1129.2
3151,it,1129.2,1129.35
3152,eventually,1129.35,1130.6
3153,winning,1130.6,1130.63
3154,You,1130.85,1131.07
3155,tell,1131.07,1131.37
3156,them,1131.37,1131.67
3157,the,1131.67,1131.89
3158,full,1131.89,1132.24
3159,cost,1132.24,1132.5
3160,Same,1132.71,1132.93
3161,as,1132.93,1133.35
3162,you,1133.35,1133.38
3163,always,1133.38,1133.83
3164,do,1133.83,1133.98
3165,You,1134.2,1134.41
3166,tell,1134.41,1134.72
3167,them,1134.72,1135.16
3168,the,1135.16,1135.24
3169,calm,1135.24,1135.73
3170,they,1135.73,1135.86
3171,see,1135.94,1136.06
3172,was,1136.06,1136.26
3173,not,1136.26,1136.38
3174,always,1136.38,1137.19
3175,there,1137.19,1137.27
3176,You,1137.41,1137.58
3177,tell,1137.58,1137.84
3178,them,1137.84,1138.1
3179,about,1138.1,1138.43
3180,the,1138.43,1138.63
3181,dropped,1138.63,1139.16
3182,torch,1139.16,1139.42
3183,The,1139.6,1140.01
3184,three,1140.01,1140.14
3185,seconds,1140.14,1140.6
3186,in,1140.6,1140.73
3187,the,1140.73,1141.0
3188,forest,1141.0,1141.17
3189,The,1141.82,1141.9
3190,child,1141.9,1141.91
3191,you,1141.91,1142.12
3192,could,1142.12,1142.33
3193,not,1142.33,1142.49
3194,reach,1142.49,1143.19
3195,in,1143.19,1143.24
3196,time,1143.24,1143.47
3197,You,1143.68,1143.89
3198,tell,1143.89,1144.18
3199,them,1144.18,1144.45
3200,about,1144.45,1144.86
3201,the,1144.86,1145.12
3202,nights,1145.12,1145.39
3203,you,1145.39,1145.58
3204,got,1145.58,1145.97
3205,it,1145.97,1146.01
3206,right,1146.01,1146.48
3207,only,1146.48,1147.22
3208,because,1147.22,1147.6
3209,something,1147.6,1148.29
3210,in,1148.29,1148.32
3211,the,1148.32,1148.97
3212,dark,1148.97,1149.02
3213,chose,1149.02,1149.35
3214,to,1149.35,1149.55
3215,let,1149.55,1149.77
3216,you,1149.77,1149.96
3217,Most,1150.22,1150.76
3218,of,1150.76,1151.03
3219,them,1151.03,1151.75
3220,hear,1151.75,1152.17
3221,the,1152.17,1152.51
3222,strength,1152.51,1153.59
3223,Fear,1153.99,1154.6
3224,as,1154.6,1154.8
3225,a,1154.8,1154.99
3226,tool,1154.99,1155.47
3227,Slow,1155.94,1156.63
3228,as,1156.63,1156.99
3229,a,1156.99,1157.16
3230,weapon,1157.16,1157.35
3231,The,1157.7,1157.86
3232,body,1157.86,1158.16
3233,ahead,1158.16,1158.57
3234,of,1158.57,1158.98
3235,the,1158.98,1159.04
3236,mind,1159.04,1159.3
3237,They,1159.58,1159.85
3238,do,1159.85,1159.98
3239,not,1159.98,1160.18
3240,take,1160.18,1160.45
3241,in,1160.45,1160.66
3242,the,1160.66,1160.78
3243,losses,1160.78,1161.19
3244,the,1161.19,1161.35
3245,same,1161.35,1161.77
3246,way,1161.77,1161.86
3247,They,1162.19,1162.53
3248,are,1162.53,1162.81
3249,not,1162.81,1163.58
3250,for,1163.58,1163.8
3251,them,1163.8,1163.98
3252,yet,1163.98,1164.21
3253,You,1164.43,1164.66
3254,know,1164.66,1164.76
3255,this,1164.76,1165.4
3256,because,1165.4,1165.79
3257,you,1165.79,1166.02
3258,were,1166.02,1166.34
3259,not,1166.34,1166.55
3260,ready,1166.55,1167.02
3261,either,1167.02,1167.39
3262,Sitting,1167.61,1168.14
3263,at,1168.14,1168.29
3264,someone,1168.29,1168.82
3265,else,1168.82,1169.12
3266,'s,1169.12,1169.22
3267,fire,1169.22,1169.57
3268,at,1169.57,1169.94
3269,their,1169.94,1170.2
3270,age,1170.2,1170.44
3271,Being,1170.68,1170.83
3272,told,1170.83,1171.6
3273,the,1171.6,1171.65
3274,whole,1171.65,1172.06
3275,truth,1172.06,1172.47
3276,and,1172.47,1172.74
3277,only,1172.74,1173.03
3278,catching,1173.03,1173.68
3279,part,1173.68,1173.93
3280,of,1173.93,1174.32
3281,it,1174.32,1174.35
3282,The,1174.56,1174.8
3283,knowledge,1174.8,1175.5
3284,that,1175.5,1176.16
3285,comes,1176.16,1176.26
3286,from,1176.26,1176.58
3287,actual,1176.58,1177.18
3288,experience,1177.18,1177.7
3289,cannot,1177.7,1178.58
3290,be,1178.58,1178.62
3291,handed,1178.62,1179.13
3292,over,1179.13,1179.42
3293,by,1179.42,1179.58
3294,talking,1179.58,1180.22
3295,It,1180.48,1180.54
3296,has,1180.54,1180.78
3297,to,1180.78,1181.01
3298,grow,1181.01,1181.33
3299,inside,1181.33,1181.75
3300,the,1181.75,1181.98
3301,living,1181.98,1182.45
3302,of,1182.45,1182.78
3303,All,1183.14,1183.26
3304,you,1183.26,1183.5
3305,can,1183.5,1183.74
3306,do,1183.74,1184.18
3307,is,1184.18,1184.38
3308,be,1184.38,1184.58
3309,honest,1184.66,1184.99
3310,and,1184.99,1185.15
3311,let,1185.15,1185.24
3312,them,1185.24,1185.93
3313,take,1185.93,1186.0
3314,what,1186.0,1186.21
3315,they,1186.21,1186.53
3316,are,1186.53,1186.67
3317,able,1186.67,1186.94
3318,to,1186.94,1187.07
3319,carry,1187.07,1187.46
3320,right,1187.46,1187.88
3321,now,1187.88,1188.05
3322,Level,1189.76,1189.84
3323,10,1189.84,1190.54
3324,The,1190.54,1190.75
3325,one,1190.75,1190.96
3326,the,1190.96,1191.06
3327,fire,1191.06,1191.95
3328,remembers,1191.95,1192.17
3329,You,1192.33,1192.53
3330,are,1192.53,1192.74
3331,64,1192.74,1193.22
3332,The,1193.58,1193.9
3333,night,1193.9,1194.69
3334,runs,1194.69,1194.76
3335,belong,1194.76,1195.12
3336,to,1195.12,1195.22
3337,someone,1195.22,1195.58
3338,else,1195.58,1195.79
3339,now,1195.79,1195.92
3340,Your,1196.5,1196.74
3341,legs,1196.74,1197.07
3342,still,1197.07,1197.28
3343,work,1197.28,1197.6
3344,but,1197.6,1197.77
3345,your,1197.77,1197.99
3346,eyes,1197.99,1198.17
3347,have,1198.17,1198.26
3348,lost,1198.26,1198.65
3349,the,1198.65,1199.0
3350,edge,1199.0,1199.04
3351,of,1199.04,1199.15
3352,darkness,1199.15,1199.6
3353,precision,1199.6,1200.14
3354,that,1200.14,1200.33
3355,forward,1200.33,1200.72
3356,sc,1200.72,1200.9
3357,outing,1200.9,1201.17
3358,demands,1201.17,1201.75
3359,this,1202.68,1202.76
3360,without,1202.76,1203.08
3361,needing,1203.08,1203.75
3362,anyone,1203.75,1204.08
3363,to,1204.08,1204.13
3364,tell,1204.13,1204.41
3365,you,1204.41,1204.63
3366,Three,1204.88,1205.33
3367,win,1205.33,1205.6
3368,ters,1205.6,1205.98
3369,ago,1205.98,1206.23
3370,you,1206.23,1206.83
3371,stepped,1206.83,1207.25
3372,back,1207.25,1207.5
3373,from,1207.5,1207.89
3374,active,1207.89,1208.28
3375,perimeter,1208.36,1208.96
3376,work,1208.96,1209.06
3377,and,1209.06,1209.68
3378,gave,1209.68,1209.8
3379,it,1209.8,1209.93
3380,fully,1209.93,1210.31
3381,to,1210.31,1210.46
3382,F,1210.46,1210.53
3383,enn,1210.53,1210.75
3384,'s,1210.75,1210.9
3385,people,1210.9,1211.35
3386,who,1211.35,1211.58
3387,have,1211.58,1211.85
3388,by,1211.85,1212.01
3389,now,1212.01,1212.43
3390,become,1212.43,1212.69
3391,the,1212.69,1212.91
3392,ones,1212.91,1213.32
3393,teaching,1213.32,1213.59
3394,the,1213.59,1213.83
3395,people,1213.83,1214.1
3396,after,1214.1,1214.49
3397,them,1214.49,1214.8
3398,What,1214.97,1215.5
3399,you,1215.5,1215.62
3400,do,1215.62,1215.73
3401,now,1215.73,1215.95
3402,is,1215.95,1216.1
3403,harder,1216.1,1216.57
3404,to,1216.57,1216.72
3405,put,1216.72,1216.95
3406,a,1216.95,1217.03
3407,name,1217.03,1217.4
3408,to,1217.4,1217.49
3409,You,1217.88,1218.25
3410,sit,1218.25,1218.5
3411,at,1218.5,1218.72
3412,the,1218.72,1219.05
3413,center,1219.05,1220.06
3414,fire,1220.06,1220.17
3415,on,1220.17,1220.38
3416,long,1220.38,1221.1
3417,winter,1221.1,1221.16
3418,nights,1221.16,1221.5
3419,when,1221.5,1221.72
3420,the,1221.72,1221.89
3421,band,1221.89,1222.13
3422,is,1222.13,1222.56
3423,settled,1222.56,1222.69
3424,deep,1222.69,1222.87
3425,in,1222.87,1222.98
3426,the,1222.98,1223.15
3427,valley,1223.15,1223.49
3428,and,1223.49,1223.7
3429,the,1223.7,1223.83
3430,cold,1223.83,1224.06
3431,has,1224.06,1224.23
3432,pulled,1224.23,1224.57
3433,everything,1224.57,1225.31
3434,close,1225.31,1225.42
3435,Children,1225.71,1226.8
3436,gather,1226.8,1227.24
3437,near,1227.24,1227.52
3438,you,1227.52,1227.7
3439,Young,1228.2,1228.35
3440,hunters,1228.35,1228.86
3441,too,1228.86,1229.08
3442,new,1229.08,1229.34
3443,for,1229.34,1229.52
3444,real,1229.52,1229.84
3445,posts,1229.84,1230.18
3446,sit,1230.18,1230.39
3447,at,1230.39,1230.53
3448,the,1230.53,1230.95
3449,outer,1230.95,1231.13
3450,edge,1231.13,1231.42
3451,of,1231.42,1231.56
3452,your,1231.56,1231.85
3453,fire,1231.85,1232.11
3454,ring,1232.11,1232.76
3455,and,1232.76,1233.06
3456,listen,1233.06,1233.33
3457,to,1233.33,1233.54
3458,what,1233.62,1233.8
3459,you,1233.8,1233.99
3460,say,1233.99,1234.09
3461,in,1234.09,1234.31
3462,the,1234.31,1234.5
3463,dark,1234.5,1234.95
3464,hours,1234.95,1235.09
3465,You,1235.28,1235.49
3466,are,1235.49,1235.66
3467,not,1235.66,1235.85
3468,telling,1235.85,1236.31
3469,stories,1236.31,1236.84
3470,to,1236.84,1236.9
3471,fill,1236.9,1237.15
3472,time,1237.15,1237.69
3473,You,1237.72,1238.22
3474,are,1238.22,1238.71
3475,passing,1238.71,1239.41
3476,something,1239.41,1239.5
3477,describe,1240.6,1240.64
3478,what,1240.64,1240.68
3479,D,1240.68,1240.71
3480,ure,1240.71,1240.93
3481,tte,1240.93,1241.15
3482,'s,1241.15,1241.3
3483,hand,1241.3,1241.6
3484,felt,1241.6,1242.02
3485,like,1242.02,1242.23
3486,on,1242.23,1242.35
3487,your,1242.35,1242.65
3488,shoulder,1242.65,1243.28
3489,and,1243.28,1243.5
3490,what,1243.5,1243.9
3491,it,1243.9,1243.93
3492,meant,1243.93,1244.35
3493,You,1244.75,1244.99
3494,describe,1244.99,1246.19
3495,the,1246.19,1246.56
3496,three,1246.56,1246.68
3497,seconds,1246.68,1247.08
3498,in,1247.08,1247.18
3499,the,1247.18,1247.36
3500,forest,1247.36,1247.69
3501,with,1247.69,1248.08
3502,Yar,1248.08,1248.1
3503,row,1248.1,1248.26
3504,when,1248.26,1248.48
3505,something,1248.48,1248.99
3506,in,1248.99,1249.1
3507,the,1249.1,1249.27
3508,dark,1249.27,1249.49
3509,made,1249.49,1249.72
3510,a,1249.72,1249.76
3511,choice,1249.76,1250.1
3512,You,1250.29,1250.83
3513,describe,1250.83,1251.6
3514,the,1251.6,1251.88
3515,child,1251.88,1252.64
3516,you,1252.64,1252.72
3517,could,1252.72,1253.09
3518,not,1253.09,1253.3
3519,save,1253.3,1253.37
3520,and,1253.37,1254.11
3521,what,1254.11,1254.14
3522,you,1254.14,1254.33
3523,did,1254.33,1254.55
3524,in,1254.55,1254.69
3525,the,1254.69,1254.91
3526,weeks,1254.91,1255.28
3527,after,1255.28,1255.65
3528,and,1255.65,1255.87
3529,why,1255.87,1256.09
3530,you,1256.09,1256.29
3531,did,1256.29,1256.45
3532,not,1256.45,1256.87
3533,let,1256.87,1256.97
3534,that,1256.97,1257.29
3535,weight,1257.29,1257.69
3536,take,1257.69,1257.96
3537,the,1257.96,1258.6
3538,work,1258.6,1258.68
3539,from,1258.68,1258.82
3540,you,1258.9,1259.04
3541,You,1259.26,1259.37
3542,describe,1259.37,1260.22
3543,the,1260.22,1260.35
3544,look,1260.35,1260.6
3545,on,1260.6,1260.77
3546,F,1260.77,1260.82
3547,enn,1260.82,1261.04
3548,'s,1261.04,1261.19
3549,face,1261.19,1261.49
3550,the,1261.49,1261.71
3551,first,1261.71,1262.12
3552,time,1262.12,1262.38
3553,slowing,1262.38,1262.97
3554,his,1262.97,1263.12
3555,feet,1263.12,1263.42
3556,made,1263.42,1263.72
3557,a,1263.72,1263.79
3558,difference,1263.79,1264.78
3559,could,1264.78,1264.96
3560,feel,1264.96,1265.3
3561,in,1265.3,1265.46
3562,his,1265.46,1265.71
3563,whole,1265.71,1265.85
3564,body,1265.85,1266.7
3565,You,1266.72,1266.95
3566,tell,1266.95,1267.28
3567,them,1267.28,1267.61
3568,the,1267.61,1267.86
3569,dark,1267.86,1268.19
3570,cannot,1268.19,1268.69
3571,be,1268.69,1268.85
3572,finished,1268.85,1269.51
3573,It,1269.87,1269.92
3574,comes,1269.92,1270.29
3575,back,1270.29,1270.61
3576,every,1270.61,1271.26
3577,night,1271.26,1271.48
3578,the,1271.48,1271.73
3579,same,1271.73,1272.3
3580,as,1272.3,1272.32
3581,it,1272.32,1272.42
3582,always,1272.42,1272.88
3583,has,1272.88,1273.11
3584,and,1273.11,1273.3
3585,it,1273.3,1273.83
3586,expects,1273.83,1274.03
3587,the,1274.03,1274.25
3588,same,1274.25,1274.59
3589,quality,1274.59,1275.08
3590,of,1275.08,1275.23
3591,attention,1275.23,1275.92
3592,on,1275.92,1276.04
3593,the,1276.04,1276.57
3594,thousand,1276.57,1276.99
3595,th,1276.99,1277.06
3596,night,1277.06,1277.44
3597,as,1277.44,1277.59
3598,it,1277.59,1277.73
3599,did,1277.73,1277.95
3600,on,1277.95,1278.34
3601,the,1278.34,1278.38
3602,first,1278.38,1278.51
3603,You,1279.84,1279.96
3604,tell,1279.96,1280.23
3605,them,1280.23,1280.49
3606,the,1280.49,1280.67
3607,fire,1280.67,1281.1
3608,is,1281.1,1281.17
3609,the,1281.17,1281.31
3610,line,1281.31,1281.57
3611,and,1281.57,1281.77
3612,they,1281.77,1282.04
3613,are,1282.04,1282.24
3614,the,1282.24,1282.44
3615,ones,1282.44,1282.8
3616,responsible,1282.8,1283.52
3617,for,1283.52,1283.91
3618,keeping,1283.91,1284.14
3619,it,1284.14,1284.33
3620,fed,1284.33,1284.47
3621,in,1285.48,1285.56
3622,the,1285.56,1285.57
3623,warmth,1285.57,1285.98
3624,of,1285.98,1286.03
3625,a,1286.03,1286.2
3626,hear,1286.2,1286.47
3627,th,1286.47,1286.88
3628,your,1286.88,1286.9
3629,family,1286.9,1287.32
3630,has,1287.32,1287.53
3631,tended,1287.53,1287.95
3632,across,1287.95,1288.52
3633,more,1288.52,1288.78
3634,seasons,1288.78,1289.22
3635,than,1289.22,1289.63
3636,you,1289.63,1289.65
3637,can,1289.65,1289.85
3638,count,1289.85,1290.2
3639,and,1290.2,1290.36
3640,you,1290.36,1290.52
3641,listen,1290.52,1290.71
3642,to,1290.71,1290.96
3643,the,1290.96,1291.11
3644,night,1291.11,1291.56
3645,the,1291.56,1291.61
3646,way,1291.61,1291.73
3647,you,1291.73,1291.88
3648,have,1291.88,1292.15
3649,listened,1292.15,1292.56
3650,to,1292.56,1292.66
3651,it,1292.66,1292.77
3652,for,1292.77,1292.93
3653,50,1292.93,1293.26
3654,years,1293.26,1293.54
3655,You,1293.81,1294.35
3656,still,1294.35,1294.78
3657,catch,1294.78,1295.39
3658,the,1295.39,1295.58
3659,interrupt,1295.58,1296.1
3660,ions,1296.1,1296.32
3661,You,1296.49,1296.95
3662,still,1296.95,1297.0
3663,feel,1297.0,1297.19
3664,when,1297.19,1297.41
3665,the,1297.41,1297.58
3666,air,1297.58,1297.75
3667,outside,1297.75,1298.15
3668,the,1298.15,1298.32
3669,camp,1298.32,1298.62
3670,shifts,1298.62,1298.89
3671,in,1298.89,1299.0
3672,a,1299.0,1299.05
3673,certain,1299.05,1299.32
3674,way,1299.32,1299.73
3675,The,1300.94,1301.09
3676,knowledge,1301.09,1301.38
3677,has,1301.38,1302.24
3678,not,1302.24,1302.28
3679,left,1302.28,1302.54
3680,you,1302.54,1302.81
3681,It,1303.03,1303.22
3682,lives,1303.22,1303.7
3683,in,1303.7,1303.9
3684,a,1303.9,1303.99
3685,different,1303.99,1305.01
3686,place,1305.01,1305.43
3687,now,1305.43,1305.66
3688,the,1305.9,1306.1
3689,place,1306.1,1306.45
3690,a,1306.45,1306.82
3691,thing,1306.82,1306.88
3692,moves,1306.88,1307.26
3693,to,1307.26,1307.38
3694,when,1307.38,1307.63
3695,it,1307.63,1307.75
3696,stops,1307.75,1307.88
3697,being,1307.88,1308.68
3698,something,1308.68,1308.94
3699,you,1308.94,1309.13
3700,do,1309.13,1309.25
3701,and,1309.25,1309.44
3702,becomes,1309.44,1309.88
3703,something,1309.88,1310.56
3704,you,1310.56,1310.64
3705,simply,1310.64,1310.99
3706,are,1310.99,1311.41
3707,youngest,1312.78,1312.86
3708,scout,1312.86,1313.18
3709,a,1313.36,1313.41
3710,girl,1313.41,1313.8
3711,of,1313.8,1314.2
3712,15,1314.2,1314.54
3713,sits,1314.73,1315.08
3714,just,1315.08,1315.44
3715,past,1315.44,1315.82
3716,her,1315.82,1316.08
3717,fire,1316.08,1316.4
3718,light,1316.4,1316.93
3719,on,1316.93,1317.06
3720,a,1317.06,1317.15
3721,clear,1317.15,1317.6
3722,cold,1317.6,1317.95
3723,night,1317.95,1318.54
3724,watching,1318.54,1319.05
3725,the,1319.05,1319.21
3726,tree,1319.21,1319.95
3727,line,1319.95,1320.09
3728,Back,1320.33,1320.66
3729,straight,1320.66,1321.31
3730,but,1321.31,1321.58
3731,not,1321.58,1321.84
3732,locked,1321.84,1322.28
3733,Wait,1322.69,1323.17
3734,even,1323.17,1323.69
3735,Eyes,1324.5,1324.72
3736,moving,1324.72,1325.54
3737,in,1325.54,1325.72
3738,a,1325.72,1325.93
3739,slow,1325.93,1326.35
3740,sweep,1326.35,1326.8
3741,rather,1326.88,1327.28
3742,than,1327.28,1327.41
3743,fixed,1327.41,1328.16
3744,on,1328.16,1328.22
3745,one,1328.22,1328.43
3746,point,1328.43,1328.8
3747,One,1329.04,1329.28
3748,hand,1329.28,1329.6
3749,loose,1329.6,1330.1
3750,on,1330.1,1330.16
3751,her,1330.16,1330.4
3752,spear,1330.4,1330.95
3753,shaft,1330.95,1331.2
3754,You,1331.5,1331.84
3755,watch,1331.84,1332.75
3756,her,1332.75,1332.76
3757,for,1332.76,1333.1
3758,a,1333.1,1333.18
3759,long,1333.18,1333.5
3760,time,1333.5,1333.88
3761,without,1333.88,1334.38
3762,making,1334.38,1334.83
3763,a,1334.83,1335.28
3764,sound,1335.28,1335.31
3765,She,1335.53,1335.75
3766,does,1335.75,1336.05
3767,not,1336.05,1336.27
3768,know,1336.27,1336.57
3769,you,1336.57,1336.79
3770,are,1336.79,1337.01
3771,watching,1337.01,1337.62
3772,She,1338.03,1338.05
3773,is,1338.05,1338.2
3774,entirely,1338.2,1338.8
3775,in,1338.8,1338.95
3776,her,1338.95,1339.12
3777,work,1339.12,1339.82
3778,doing,1340.66,1340.74
3779,the,1340.74,1340.82
3780,thing,1340.82,1341.21
3781,that,1341.21,1341.73
3782,cannot,1341.73,1342.07
3783,be,1342.07,1342.21
3784,scratched,1342.21,1342.85
3785,into,1342.85,1343.2
3786,bone,1343.2,1343.47
3787,or,1343.47,1343.7
3788,pressed,1343.7,1344.17
3789,into,1344.17,1344.81
3790,clay,1344.81,1344.88
3791,or,1344.88,1345.03
3792,passed,1345.03,1345.5
3793,through,1345.5,1346.06
3794,any,1346.06,1346.27
3795,medium,1346.27,1346.56
3796,other,1346.56,1347.41
3797,than,1347.41,1347.48
3798,one,1347.48,1347.63
3799,watching,1347.63,1348.24
3800,body,1348.24,1348.54
3801,alongside,1348.54,1349.22
3802,another,1349.22,1350.21
3803,watching,1350.21,1350.36
3804,body,1350.36,1350.66
3805,repeated,1350.88,1352.02
3806,across,1352.02,1352.14
3807,more,1352.14,1352.59
3808,generations,1352.59,1353.02
3809,than,1353.1,1353.25
3810,anyone,1353.25,1353.6
3811,alive,1353.6,1353.66
3812,can,1353.66,1354.35
3813,count,1354.35,1354.43
3814,She,1354.57,1355.07
3815,will,1355.07,1355.75
3816,teach,1355.75,1356.59
3817,the,1356.59,1356.75
3818,one,1356.75,1357.17
3819,after,1357.17,1357.32
3820,her,1357.32,1357.59
3821,That,1357.72,1358.03
3822,one,1358.03,1358.23
3823,will,1358.23,1358.96
3824,teach,1358.96,1358.98
3825,the,1358.98,1359.19
3826,next,1359.19,1359.55
3827,The,1360.66,1360.74
3828,knowledge,1360.74,1360.8
3829,traveling,1360.8,1361.18
3830,the,1361.18,1362.06
3831,only,1362.06,1362.19
3832,way,1362.19,1362.41
3833,it,1362.41,1362.61
3834,has,1362.61,1362.83
3835,ever,1362.83,1363.2
3836,traveled,1363.2,1363.96
3837,through,1364.01,1364.4
3838,the,1364.4,1364.81
3839,living,1364.81,1364.89
3840,night,1365.02,1365.35
3841,after,1365.35,1365.64
3842,night,1365.64,1365.97
3843,the,1366.78,1366.86
3844,line,1366.86,1367.07
3845,where,1367.07,1367.29
3846,fire,1367.29,1368.13
3847,light,1368.13,1368.2
3848,ends,1368.2,1368.43
3849,and,1368.43,1368.73
3850,the,1368.73,1368.89
3851,dark,1368.89,1369.19
3852,begins,1369.19,1369.65
3853,Somewhere,1371.22,1371.3
3854,right,1371.3,1371.67
3855,now,1371.67,1371.77
3856,a,1372.3,1372.61
3857,child,1372.61,1372.63
3858,is,1372.63,1372.75
3859,pressed,1372.75,1373.08
3860,against,1373.08,1373.45
3861,their,1373.45,1373.71
3862,mother,1373.71,1374.02
3863,'s,1374.02,1374.12
3864,side,1374.12,1374.33
3865,There,1375.18,1375.43
3866,is,1375.43,1375.56
3867,a,1375.56,1375.61
3868,sound,1375.61,1375.73
3869,from,1375.73,1376.51
3870,outside,1376.51,1376.67
3871,The,1376.9,1377.14
3872,child,1377.14,1377.53
3873,has,1377.53,1377.77
3874,no,1377.77,1377.93
3875,word,1377.93,1378.24
3876,for,1378.24,1378.48
3877,what,1378.48,1378.85
3878,they,1378.85,1379.25
3879,feel,1379.25,1379.41
3880,tight,1380.44,1380.52
3881,ness,1380.52,1380.65
3882,in,1380.65,1380.81
3883,the,1380.81,1380.95
3884,chest,1380.95,1381.45
3885,The,1381.84,1381.99
3886,sudden,1381.99,1382.39
3887,total,1382.54,1382.92
3888,attention,1382.92,1383.61
3889,The,1383.86,1384.59
3890,understanding,1384.59,1385.13
3891,arriving,1385.29,1386.4
3892,without,1386.4,1386.44
3893,explanation,1386.44,1387.21
3894,that,1387.35,1387.84
3895,the,1387.84,1387.86
3896,space,1387.86,1388.19
3897,past,1388.19,1388.47
3898,the,1388.47,1388.68
3899,fire,1388.68,1388.98
3900,light,1388.98,1389.31
3901,is,1389.31,1389.48
3902,not,1389.48,1389.74
3903,empty,1389.74,1390.01
3904,That,1390.59,1390.63
3905,child,1390.63,1391.09
3906,will,1391.09,1391.42
3907,learn,1391.42,1391.96
3908,They,1392.4,1392.71
3909,will,1392.71,1393.44
3910,learn,1393.44,1393.6
3911,what,1393.6,1393.88
3912,the,1393.88,1394.09
3913,sounds,1394.09,1394.23
3914,mean,1394.23,1395.0
3915,They,1395.02,1395.28
3916,will,1395.28,1395.56
3917,learn,1395.56,1395.91
3918,to,1395.91,1396.05
3919,slow,1396.05,1396.33
3920,their,1396.33,1396.68
3921,feet,1396.68,1396.96
3922,One,1397.17,1397.75
3923,day,1397.75,1397.84
3924,they,1397.84,1398.28
3925,will,1398.28,1398.72
3926,sit,1398.72,1399.16
3927,a,1399.16,1399.56
3928,cold,1399.56,1399.6
3929,post,1399.6,1400.1
3930,with,1400.1,1400.6
3931,their,1400.6,1400.64
3932,back,1400.72,1400.88
3933,to,1400.88,1401.0
3934,the,1401.0,1401.17
3935,fire,1401.17,1401.27
3936,and,1401.27,1401.6
3937,their,1401.6,1402.04
3938,face,1402.04,1402.17
3939,toward,1402.17,1402.51
3940,the,1402.51,1402.69
3941,dark,1402.69,1402.93
3942,They,1403.18,1403.55
3943,will,1403.55,1403.94
3944,carry,1403.94,1404.38
3945,a,1404.38,1404.79
3946,torch,1404.79,1404.93
3947,in,1404.93,1405.21
3948,both,1405.21,1405.48
3949,hands,1405.48,1405.93
3950,and,1405.93,1406.6
3951,guard,1406.6,1406.74
3952,it,1406.74,1406.86
3953,with,1406.86,1407.0
3954,their,1407.0,1407.31
3955,body,1407.31,1407.54
3956,against,1407.54,1407.64
3957,the,1407.64,1408.4
3958,wind,1408.4,1408.44
3959,They,1408.63,1408.95
3960,will,1408.95,1409.17
3961,spend,1409.17,1409.44
3962,a,1409.44,1409.54
3963,whole,1409.54,1409.81
3964,life,1409.81,1410.06
3965,finding,1410.06,1410.5
3966,out,1410.5,1410.76
3967,what,1410.76,1411.13
3968,the,1411.13,1411.15
3969,night,1411.15,1411.57
3970,holds,1411.57,1411.75
3971,They,1412.92,1413.0
3972,have,1413.0,1413.38
3973,They,1413.66,1414.34
3974,always,1414.34,1414.63
3975,will,1414.63,1415.01
3976,The,1415.34,1415.62
3977,dark,1415.62,1416.0
3978,does,1416.0,1416.38
3979,not,1416.38,1417.07
3980,change,1417.07,1417.23
3981,Only,1417.51,1417.89
3982,the,1417.89,1418.13
3983,ones,1418.13,1418.83
3984,who,1418.83,1418.88
3985,learn,1418.88,1419.3
3986,to,1419.3,1419.48
3987,face,1419.48,1419.92
3988,it,1419.92,1420.06
